Curso,Cupo,NRC,Sección,Créditos,Periodo,Parte de Periodo,Instructor Principal,Lugar,Ofrecidos,Inscritos,Disponibles,Días,Horas,Salón,Fecha inicio,Fecha fin,Edificio
LENG-1154 ENGLISH 04 (CICLO 1 DE 8 SEMANAS),10,74997,3,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,15,10,I,1400-1520,.SD_306,2025-01-21,2025-03-15,.Edif. J.M.Santodomingo (SD)
LENG-1154 ENGLISH 04 (CICLO 1 DE 8 SEMANAS),10,74997,3,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,15,10,M,1400-1520,.SD_305,2025-01-21,2025-03-15,.Edif. J.M.Santodomingo (SD)
LENG-1154 ENGLISH 04 (CICLO 1 DE 8 SEMANAS),10,74997,3,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,15,10,J,1400-1520,.SD_305,2025-01-21,2025-03-15,.Edif. J.M.Santodomingo (SD)
LENG-1154 ENGLISH 04 (CICLO 1 DE 8 SEMANAS),10,74997,3,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,15,10,V,1400-1520,.VIRT,2025-01-21,2025-03-15,.VIRTUAL
LENG-1154 ENGLISH 04 (CICLO 2 DE 8 SEMANAS),7,40208,4,0,202510,SEGUNDO CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,18,7,L,0630-0750,.AU_201,2025-03-25,2025-05-24,.Edif. Aulas
LENG-1154 ENGLISH 04 (CICLO 2 DE 8 SEMANAS),7,40208,4,0,202510,SEGUNDO CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,18,7,M,0630-0750,.AU_201,2025-03-25,2025-05-24,.Edif. Aulas
LENG-1154 ENGLISH 04 (CICLO 2 DE 8 SEMANAS),7,40208,4,0,202510,SEGUNDO CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,18,7,I,0630-0750,.AU_201,2025-03-25,2025-05-24,.Edif. Aulas
LENG-1154 ENGLISH 04 (CICLO 2 DE 8 SEMANAS),7,40208,4,0,202510,SEGUNDO CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,18,7,J,0630-0750,.AU_201,2025-03-25,2025-05-24,.Edif. Aulas
LENG-1154 ENGLISH 04 (CICLO 2 DE 8 SEMANAS),7,40208,4,0,202510,SEGUNDO CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,18,7,V,0630-0750,.VIRT,2025-03-25,2025-05-24,.VIRTUAL
LENG-1154 ENGLISH 04 (CICLO 2 DE 8 SEMANAS),12,27635,5,0,202510,SEGUNDO CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,13,12,L,0630-0750,.AU_304,2025-03-25,2025-05-24,.Edif. Aulas
LENG-1154 ENGLISH 04 (CICLO 2 DE 8 SEMANAS),12,27635,5,0,202510,SEGUNDO CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,13,12,M,0630-0750,.AU_304,2025-03-25,2025-05-24,.Edif. Aulas
LENG-1154 ENGLISH 04 (CICLO 2 DE 8 SEMANAS),12,27635,5,0,202510,SEGUNDO CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,13,12,I,0630-0750,.AU_304,2025-03-25,2025-05-24,.Edif. Aulas
LENG-1154 ENGLISH 04 (CICLO 2 DE 8 SEMANAS),12,27635,5,0,202510,SEGUNDO CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,13,12,J,0630-0750,.AU_304,2025-03-25,2025-05-24,.Edif. Aulas
LENG-1154 ENGLISH 04 (CICLO 2 DE 8 SEMANAS),12,27635,5,0,202510,SEGUNDO CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,13,12,V,0630-0750,.VIRT,2025-03-25,2025-05-24,.VIRTUAL
LENG-1154 ENGLISH 04 (CICLO 2 DE 8 SEMANAS),1,30633,6,0,202510,SEGUNDO CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,24,1,L,0800-0920,.RGD_311,2025-03-25,2025-05-24,.centro cívico
LENG-1154 ENGLISH 04 (CICLO 2 DE 8 SEMANAS),1,30633,6,0,202510,SEGUNDO CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,24,1,I,0800-0920,.RGD_311,2025-03-25,2025-05-24,.centro cívico
LENG-1154 ENGLISH 04 (CICLO 2 DE 8 SEMANAS),1,30633,6,0,202510,SEGUNDO CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,24,1,M,0800-0920,.AU_206,2025-03-25,2025-05-24,.Edif. Aulas
LENG-1154 ENGLISH 04 (CICLO 2 DE 8 SEMANAS),1,30633,6,0,202510,SEGUNDO CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,24,1,J,0800-0920,.AU_206,2025-03-25,2025-05-24,.Edif. Aulas
LENG-1154 ENGLISH 04 (CICLO 2 DE 8 SEMANAS),1,30633,6,0,202510,SEGUNDO CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,24,1,V,0800-0920,.VIRT,2025-03-25,2025-05-24,.VIRTUAL
LENG-1154 ENGLISH 04 (CICLO 2 DE 8 SEMANAS),2,39390,7,0,202510,SEGUNDO CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,23,2,L,0930-1050,.SD_305,2025-03-25,2025-05-24,.Edif. J.M.Santodomingo (SD)
LENG-1154 ENGLISH 04 (CICLO 2 DE 8 SEMANAS),2,39390,7,0,202510,SEGUNDO CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,23,2,M,0930-1050,.AU_206,2025-03-25,2025-05-24,.Edif. Aulas
LENG-1154 ENGLISH 04 (CICLO 2 DE 8 SEMANAS),2,39390,7,0,202510,SEGUNDO CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,23,2,I,0930-1050,.LL_202,2025-03-25,2025-05-24,.Edif. Alberto Lleras (LL)
LENG-1154 ENGLISH 04 (CICLO 2 DE 8 SEMANAS),2,39390,7,0,202510,SEGUNDO CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,23,2,J,0930-1050,.LL_101,2025-03-25,2025-05-24,.Edif. Alberto Lleras (LL)
LENG-1154 ENGLISH 04 (CICLO 2 DE 8 SEMANAS),2,39390,7,0,202510,SEGUNDO CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,23,2,V,0930-1050,.VIRT,2025-03-25,2025-05-24,.VIRTUAL
LENG-1154 ENGLISH 04 (CICLO 2 DE 8 SEMANAS),11,72037,8,0,202510,SEGUNDO CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,14,11,L,1100-1220,.O_104,2025-03-25,2025-05-24,.Edif. Henry Yerly (O)
LENG-1154 ENGLISH 04 (CICLO 2 DE 8 SEMANAS),11,72037,8,0,202510,SEGUNDO CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,14,11,M,1100-1220,.AU_401,2025-03-25,2025-05-24,.Edif. Aulas
LENG-1154 ENGLISH 04 (CICLO 2 DE 8 SEMANAS),11,72037,8,0,202510,SEGUNDO CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,14,11,I,1100-1220,.AU_206,2025-03-25,2025-05-24,.Edif. Aulas
LENG-1154 ENGLISH 04 (CICLO 2 DE 8 SEMANAS),11,72037,8,0,202510,SEGUNDO CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,14,11,J,1100-1220,.O_203,2025-03-25,2025-05-24,.Edif. Henry Yerly (O)
LENG-1154 ENGLISH 04 (CICLO 2 DE 8 SEMANAS),11,72037,8,0,202510,SEGUNDO CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,14,11,V,1100-1220,.VIRT,2025-03-25,2025-05-24,.VIRTUAL
LENG-1154 ENGLISH 04 (CICLO 2 DE 8 SEMANAS),3,42366,9,0,202510,SEGUNDO CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,22,3,L,1230-1350,.SD_304,2025-03-25,2025-05-24,.Edif. J.M.Santodomingo (SD)
LENG-1154 ENGLISH 04 (CICLO 2 DE 8 SEMANAS),3,42366,9,0,202510,SEGUNDO CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,22,3,I,1230-1350,.SD_304,2025-03-25,2025-05-24,.Edif. J.M.Santodomingo (SD)
LENG-1154 ENGLISH 04 (CICLO 2 DE 8 SEMANAS),3,42366,9,0,202510,SEGUNDO CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,22,3,M,1230-1350,.SD_307,2025-03-25,2025-05-24,.Edif. J.M.Santodomingo (SD)
LENG-1154 ENGLISH 04 (CICLO 2 DE 8 SEMANAS),3,42366,9,0,202510,SEGUNDO CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,22,3,J,1230-1350,.SD_307,2025-03-25,2025-05-24,.Edif. J.M.Santodomingo (SD)
LENG-1154 ENGLISH 04 (CICLO 2 DE 8 SEMANAS),3,42366,9,0,202510,SEGUNDO CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,22,3,V,1230-1350,.VIRT,2025-03-25,2025-05-24,.VIRTUAL
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),3,27905,1,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,22,3,L,0630-0750,.B_203,2025-01-21,2025-03-15,.Bloque B
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),3,27905,1,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,22,3,V,0630-0750,.B_203,2025-01-21,2025-03-15,.Bloque B
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),3,27905,1,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,22,3,M,0630-0750,.SD_307,2025-01-21,2025-03-15,.Edif. J.M.Santodomingo (SD)
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),3,27905,1,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,22,3,J,0630-0750,.SD_307,2025-01-21,2025-03-15,.Edif. J.M.Santodomingo (SD)
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),3,27905,1,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,22,3,I,0630-0750,.VIRT,2025-01-21,2025-03-15,.VIRTUAL
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),6,27921,10,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,19,6,L,1100-1220,.ML_603,2025-01-21,2025-03-15,.Edif. Mario Laserna (ML)
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),6,27921,10,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,19,6,M,1100-1220,.AU_308,2025-01-21,2025-03-15,.Edif. Aulas
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),6,27921,10,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,19,6,I,1100-1220,.VIRT,2025-01-21,2025-03-15,.VIRTUAL
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),6,27921,10,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,19,6,J,1100-1220,.SD_405,2025-01-21,2025-03-15,.Edif. J.M.Santodomingo (SD)
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),6,27921,10,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,19,6,V,1100-1220,.SD_303,2025-01-21,2025-03-15,.Edif. J.M.Santodomingo (SD)
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),3,27923,11,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,22,3,L,1230-1350,.SD_304,2025-01-21,2025-03-15,.Edif. J.M.Santodomingo (SD)
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),3,27923,11,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,22,3,V,1230-1350,.SD_304,2025-01-21,2025-03-15,.Edif. J.M.Santodomingo (SD)
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),3,27923,11,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,22,3,M,1230-1350,.SD_303,2025-01-21,2025-03-15,.Edif. J.M.Santodomingo (SD)
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),3,27923,11,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,22,3,J,1230-1350,.SD_303,2025-01-21,2025-03-15,.Edif. J.M.Santodomingo (SD)
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),3,27923,11,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,22,3,I,1230-1350,.VIRT,2025-01-21,2025-03-15,.VIRTUAL
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),3,42169,12,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,22,3,L,1230-1350,.SD_305,2025-01-21,2025-03-15,.Edif. J.M.Santodomingo (SD)
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),3,42169,12,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,22,3,V,1230-1350,.SD_305,2025-01-21,2025-03-15,.Edif. J.M.Santodomingo (SD)
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),3,42169,12,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,22,3,M,1230-1350,.AU_205,2025-01-21,2025-03-15,.Edif. Aulas
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),3,42169,12,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,22,3,J,1230-1350,.AU_205,2025-01-21,2025-03-15,.Edif. Aulas
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),3,42169,12,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,22,3,I,1230-1350,.VIRT,2025-01-21,2025-03-15,.VIRTUAL
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),2,27925,13,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,23,2,L,1230-1350,.SD_306,2025-01-21,2025-03-15,.Edif. J.M.Santodomingo (SD)
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),2,27925,13,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,23,2,V,1230-1350,.SD_306,2025-01-21,2025-03-15,.Edif. J.M.Santodomingo (SD)
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),2,27925,13,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,23,2,M,1230-1350,.RGD_311,2025-01-21,2025-03-15,.centro cívico
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),2,27925,13,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,23,2,J,1230-1350,.RGD_311,2025-01-21,2025-03-15,.centro cívico
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),2,27925,13,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,23,2,I,1230-1350,.VIRT,2025-01-21,2025-03-15,.VIRTUAL
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),1,65895,14,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,24,1,L,1400-1520,.AU_205,2025-01-21,2025-03-15,.Edif. Aulas
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),1,65895,14,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,24,1,V,1400-1520,.AU_205,2025-01-21,2025-03-15,.Edif. Aulas
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),1,65895,14,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,24,1,M,1400-1520,.SD_306,2025-01-21,2025-03-15,.Edif. J.M.Santodomingo (SD)
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),1,65895,14,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,24,1,J,1400-1520,.SD_306,2025-01-21,2025-03-15,.Edif. J.M.Santodomingo (SD)
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),1,65895,14,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,24,1,I,1400-1520,.VIRT,2025-01-21,2025-03-15,.VIRTUAL
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),4,62888,15,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,21,4,L,1400-1520,.RGD_210,2025-01-21,2025-03-15,.centro cívico
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),4,62888,15,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,21,4,V,1400-1520,.RGD_210,2025-01-21,2025-03-15,.centro cívico
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),4,62888,15,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,21,4,M,1400-1520,.SD_405,2025-01-21,2025-03-15,.Edif. J.M.Santodomingo (SD)
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),4,62888,15,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,21,4,J,1400-1520,.SD_405,2025-01-21,2025-03-15,.Edif. J.M.Santodomingo (SD)
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),4,62888,15,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,21,4,I,1400-1520,.VIRT,2025-01-21,2025-03-15,.VIRTUAL
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),6,72042,17,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,19,6,L,1530-1650,.LL_304,2025-01-21,2025-03-15,.Edif. Alberto Lleras (LL)
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),6,72042,17,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,19,6,M,1530-1650,.LL_304,2025-01-21,2025-03-15,.Edif. Alberto Lleras (LL)
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),6,72042,17,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,19,6,J,1530-1650,.LL_304,2025-01-21,2025-03-15,.Edif. Alberto Lleras (LL)
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),6,72042,17,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,19,6,V,1530-1650,.LL_304,2025-01-21,2025-03-15,.Edif. Alberto Lleras (LL)
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),6,72042,17,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,19,6,I,1530-1650,.VIRT,2025-01-21,2025-03-15,.VIRTUAL
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),2,75003,18,0,202510,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,25,23,2,L,1700-1820,.SD_303,2025-01-21,2025-03-15,.Edif. J.M.Santodomingo (SD)
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),2,75003,18,0,202510,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,25,23,2,M,1700-1820,.SD_303,2025-01-21,2025-03-15,.Edif. J.M.Santodomingo (SD)
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),2,75003,18,0,202510,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,25,23,2,J,1700-1820,.SD_303,2025-01-21,2025-03-15,.Edif. J.M.Santodomingo (SD)
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),2,75003,18,0,202510,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,25,23,2,V,1700-1820,.SD_303,2025-01-21,2025-03-15,.Edif. J.M.Santodomingo (SD)
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),2,75003,18,0,202510,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,CAMPUS PRINCIPAL,25,23,2,I,1700-1820,.SD_405,2025-01-21,2025-03-15,.Edif. J.M.Santodomingo (SD)
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),11,75004,19,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,14,11,L,1700-1820,.SD_305,2025-01-21,2025-03-15,.Edif. J.M.Santodomingo (SD)
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),11,75004,19,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,14,11,M,1700-1820,.SD_305,2025-01-21,2025-03-15,.Edif. J.M.Santodomingo (SD)
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),11,75004,19,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,14,11,J,1700-1820,.SD_305,2025-01-21,2025-03-15,.Edif. J.M.Santodomingo (SD)
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),11,75004,19,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,14,11,V,1700-1820,.SD_305,2025-01-21,2025-03-15,.Edif. J.M.Santodomingo (SD)
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),11,75004,19,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,14,11,I,1700-1820,.VIRT,2025-01-21,2025-03-15,.VIRTUAL
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),2,27906,2,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,23,2,L,0630-0750,.SD_303,2025-01-21,2025-03-15,.Edif. J.M.Santodomingo (SD)
LENG-1155 ENGLISH 05 (CICLO 1 DE 8 SEMANAS),2,27906,2,0,202510,PRIMER CICLO - 8 SEMANAS,PPAL-PRESENCIAL/VIRTUAL,PPAL-PRESENCIAL/VIRTUAL,25,23,2,M,0630-0750,.SD_303,2025-01-21,2025-03-15,.Edif. J.M.Santodomingo (SD)
