Curso,NRC,Periodo,Edificio,Salón,Días,Horas,Inscritos
FISI-1528P COMPLEMENTARIA Y LABORATORIO FISICA II,72849,202510,.Bloque C,.C_212,M,0930-1050,23
FISI-1528P COMPLEMENTARIA Y LABORATORIO FISICA II,72849,202510,.Bloque B,.B_302,J,0930-1050,23
FISI-1528P COMPLEMENTARIA Y LABORATORIO FISICA II,72851,202510,.Bloque B,.B_302,L,0930-1050,16
FISI-1528P COMPLEMENTARIA Y LABORATORIO FISICA II,72851,202510,.Edif. Alberto Lleras (LL),.LL_201,M,0930-1050,16
FISI-1528P COMPLEMENTARIA Y LABORATORIO FISICA II,72856,202510,.Edif. Carlos Pacheco Devia(W),.W_201,L,1100-1220,23
FISI-1528P COMPLEMENTARIA Y LABORATORIO FISICA II,72856,202510,.Bloque B,.B_302,M,1100-1220,23
FISI-1528P COMPLEMENTARIA Y LABORATORIO FISICA II,72857,202510,.Edif. Carlos Pacheco Devia(W),.W_202,M,1100-1220,23
FISI-1528P COMPLEMENTARIA Y LABORATORIO FISICA II,72857,202510,.Bloque B,.B_302,J,1100-1220,23
FISI-1528P COMPLEMENTARIA Y LABORATORIO FISICA II,75395,202510,.Edif. Carlos Pacheco Devia(W),.W_202,J,1100-1220,19
FISI-1528P COMPLEMENTARIA Y LABORATORIO FISICA II,75395,202510,.Bloque B,.B_302,V,1230-1350,19
FISI-1528P COMPLEMENTARIA Y LABORATORIO FISICA II,72859,202510,.Bloque B,.B_302,L,1100-1220,23
FISI-1528P COMPLEMENTARIA Y LABORATORIO FISICA II,72859,202510,.Edif. Carlos Pacheco Devia(W),.W_203,J,1100-1220,23
FISI-1528P COMPLEMENTARIA Y LABORATORIO FISICA II,72860,202510,.Edif. Roberto Franco (G),.G_101,L,1230-1350,24
FISI-1528P COMPLEMENTARIA Y LABORATORIO FISICA II,72860,202510,.Bloque B,.B_302,M,1230-1350,24
FISI-1528P COMPLEMENTARIA Y LABORATORIO FISICA II,72861,202510,.centro cívico,.RGD_002,L,1230-1350,23
FISI-1528P COMPLEMENTARIA Y LABORATORIO FISICA II,72861,202510,.Bloque B,.B_302,J,1230-1350,23
FISI-1528P COMPLEMENTARIA Y LABORATORIO FISICA II,72863,202510,.Bloque B,.B_302,L,1230-1350,23
FISI-1528P COMPLEMENTARIA Y LABORATORIO FISICA II,72863,202510,.Edif. Carlos Pacheco Devia(W),.W_202,M,1230-1350,23
FISI-1528P COMPLEMENTARIA Y LABORATORIO FISICA II,72864,202510,.Edif. Alberto Lleras (LL),.LL_102,L,1400-1520,23
FISI-1528P COMPLEMENTARIA Y LABORATORIO FISICA II,72864,202510,.Bloque B,.B_302,M,1400-1520,23
FISI-1528P COMPLEMENTARIA Y LABORATORIO FISICA II,72865,202510,.Edif. Alberto Lleras (LL),.LL_103,M,1400-1520,24
FISI-1528P COMPLEMENTARIA Y LABORATORIO FISICA II,72865,202510,.Bloque B,.B_302,J,1400-1520,24
FISI-1528P COMPLEMENTARIA Y LABORATORIO FISICA II,72867,202510,.Bloque B,.B_302,L,1400-1520,24
FISI-1528P COMPLEMENTARIA Y LABORATORIO FISICA II,72867,202510,.centro cívico,.RGD_211,M,1400-1520,24
FISI-1528P COMPLEMENTARIA Y LABORATORIO FISICA II,72868,202510,.Edif. Henry Yerly (O),.O_204,L,1530-1650,23
FISI-1528P COMPLEMENTARIA Y LABORATORIO FISICA II,72868,202510,.Bloque B,.B_302,M,1530-1650,23
FISI-1528P COMPLEMENTARIA Y LABORATORIO FISICA II,72871,202510,.Edif. J.M.Santodomingo (SD),.SD_307,M,1530-1650,23
FISI-1528P COMPLEMENTARIA Y LABORATORIO FISICA II,72871,202510,.Bloque B,.B_302,J,1530-1650,23
FISI-1528P COMPLEMENTARIA Y LABORATORIO FISICA II,72874,202510,.Bloque B,.B_302,L,1530-1650,23
FISI-1528P COMPLEMENTARIA Y LABORATORIO FISICA II,72874,202510,.Edif. J.M.Santodomingo (SD),.SD_305,M,1530-1650,23
FISI-1528P COMPLEMENTARIA Y LABORATORIO FISICA II,72852,202510,.Edif. Carlos Pacheco Devia(W),.W_201,L,1700-1820,22
FISI-1528P COMPLEMENTARIA Y LABORATORIO FISICA II,72852,202510,.Bloque B,.B_302,M,1700-1820,22
FISI-1528P COMPLEMENTARIA Y LABORATORIO FISICA II,72853,202510,.Edif. Carlos Pacheco Devia(W),.W_202,M,1700-1820,23
FISI-1528P COMPLEMENTARIA Y LABORATORIO FISICA II,72853,202510,.Bloque B,.B_302,J,1700-1820,23
FISI-1528P COMPLEMENTARIA Y LABORATORIO FISICA II,75399,202510,.Bloque B,.B_302,L,1700-1820,24
FISI-1528P COMPLEMENTARIA Y LABORATORIO FISICA II,75399,202510,.Edif. J.M.Santodomingo (SD),.SD_304,J,1700-1820,24
FISI-1538 ONDAS Y FLUIDOS,44900,202510,.Edif. Richard (R),.R_112,M,0800-0920,33
FISI-1538 ONDAS Y FLUIDOS,44900,202510,.Edif. Richard (R),.R_112,J,0800-0920,33
FISI-1538P COMPLEMENTARIA Y LABORATORIO ONDAS Y FLUIDOS,72110,202510,.Bloque B,.B_305,L,0800-0920,17
FISI-1538P COMPLEMENTARIA Y LABORATORIO ONDAS Y FLUIDOS,72110,202510,.Edif. Carlos Pacheco Devia(W),.W_205,I,0800-0920,17
FISI-1538P COMPLEMENTARIA Y LABORATORIO ONDAS Y FLUIDOS,72114,202510,.Bloque B,.B_302,I,0800-0920,16
FISI-1538P COMPLEMENTARIA Y LABORATORIO ONDAS Y FLUIDOS,72114,202510,.Edif. Carlos Pacheco Devia(W),.W_203,V,0800-0920,16
FISI-1548 FÍSICA MODERNA,44901,202510,.Bloque B,.B_401,M,1400-1520,36
FISI-1548 FÍSICA MODERNA,44901,202510,.Bloque B,.B_401,J,1400-1520,36
FISI-1548C COMPLEMENTARIA FISICA MODERNA,70515,202510,.centro cívico,.RGD_311,I,1400-1550,19
FISI-1548C COMPLEMENTARIA FISICA MODERNA,72125,202510,.Edif. J.M.Santodomingo (SD),.SD_801,V,1400-1550,17
FISI-1549 LABORATORIO DE FÍSICA MODERNA (TIPO E),44902,202510,.Bloque B,.B_301,L,1100-1350,16
FISI-1549 LABORATORIO DE FÍSICA MODERNA (TIPO E),45655,202510,.Bloque B,.B_301,L,1400-1650,11
FISI-2507 MÉTODOS MATEMÁTICOS,44904,202510,.Edif. Carlos Pacheco Devia(W),.W_404,M,1100-1220,40
FISI-2507 MÉTODOS MATEMÁTICOS,44904,202510,.Edif. Carlos Pacheco Devia(W),.W_404,J,1100-1220,40
FISI-2526 MÉTODOS COMPUTACIONALES 1,44914,202510,.Bloque B,.B_401,M,1700-1820,35
FISI-2526 MÉTODOS COMPUTACIONALES 1,44914,202510,.Bloque B,.B_401,J,1700-1820,35
FISI-2526C COMPLEMENTARIA MÉTODOS COMPUTACIONALES 1,72220,202510,.Edif. Mario Laserna (ML),.ML_208,I,1700-1820,19
FISI-2526C COMPLEMENTARIA MÉTODOS COMPUTACIONALES 1,72330,202510,.Bloque Q,.Q_508,V,1700-1820,16
FISI-2528 MÉTODOS COMPUTACIONALES 2 (CICLO 1 DE 8 SEMANAS),50308,202510,.Edif. Mario Laserna (ML),.ML_516,L,1700-1850,43
FISI-2528 MÉTODOS COMPUTACIONALES 2 (CICLO 1 DE 8 SEMANAS),50308,202510,.Edif. Mario Laserna (ML),.ML_516,M,1700-1850,43
FISI-2540 TERMODINÁMICA,44905,202510,.centro cívico,.RGD_312-13,I,1100-1220,41
FISI-2540 TERMODINÁMICA,44905,202510,.centro cívico,.RGD_312-13,V,1100-1220,41
FISI-2551 LABORATORIO INTERMEDIO,45571,202510,.Bloque B,.B_301,J,1600-1950,18
FISI-2551 LABORATORIO INTERMEDIO,51704,202510,.Bloque B,.B_301,V,1600-1950,11
FISI-2560 ELECTRÓNICA PARA CIENCIAS,44903,202510,.Edif. Mario Laserna (ML),.ML_511,M,1530-1650,18
FISI-2560 ELECTRÓNICA PARA CIENCIAS,44903,202510,.Bloque B,.B_302,I,1600-1750,18
FISI-2560 ELECTRÓNICA PARA CIENCIAS,49279,202510,.Edif. Mario Laserna (ML),.ML_511,M,1530-1650,17
FISI-2560 ELECTRÓNICA PARA CIENCIAS,49279,202510,.Bloque B,.B_305,J,1600-1750,17
FISI-2605 MECÁNICA,44907,202510,.Bloque Q,.Q_405,M,0930-1050,41
FISI-2605 MECÁNICA,44907,202510,.Bloque Q,.Q_405,J,0930-1050,41
FISI-2632 ELECTROMAGNETISMO 1,44908,202510,.Edif. Henry Yerly (O),.O_202,M,0930-1050,40
FISI-2632 ELECTROMAGNETISMO 1,44908,202510,.Edif. Henry Yerly (O),.O_202,J,0930-1050,40
FISI-2632 ELECTROMAGNETISMO 1,44908,202510,.centro cívico,.RGD_306-7,M,0930-1050,40
FISI-2632 ELECTROMAGNETISMO 1,44908,202510,.centro cívico,.RGD_002,J,0930-1050,40
FISI-2915 ESPECTROGRAFIA ASTRONOMICA,74102,202510,.centro cívico,.RGD_310,M,0930-1050,3
FISI-2915 ESPECTROGRAFIA ASTRONOMICA,74102,202510,.centro cívico,.RGD_310,J,0930-1050,3
FISI-3013 SEMINARIO DE TEORIA CUANTICA DE CAMPOS,66578,202510,.Bloque IP,.IP_305,L,1600-1750,2
FISI-3065 RELATIVIDAD GENERAL,74103,202510,.Edif. Mario Laserna (ML),.ML_514,M,1530-1650,5
FISI-3065 RELATIVIDAD GENERAL,74103,202510,.Edif. Mario Laserna (ML),.ML_514,V,1530-1650,5
FISI-3120 INTRODUCTION TO CELESTIAL MECHANICS,74158,202510,.Edif. Mario Laserna (ML),.ML_604,M,1400-1520,19
FISI-3120 INTRODUCTION TO CELESTIAL MECHANICS,74158,202510,.centro cívico,.RGD_001,J,1400-1520,19
FISI-3120 INTRODUCTION TO CELESTIAL MECHANICS,74158,202510,.Bloque M,.M_100,J,1400-1520,19
FISI-3152 FISICA DE PARTICULAS,31352,202510,.centro cívico,.RGD_306-7,M,1230-1350,33
FISI-3152 FISICA DE PARTICULAS,31352,202510,.centro cívico,.RGD_306-7,J,1230-1350,33
FISI-3401 SEMINARIO 1 DE FISICA CUANTICA,71134,202510,.Bloque IP,.IP_101,I,1600-1750,1
FISI-3472 OPTICA CUÁNTICA (TEORIA Y PRACTICA),74105,202510,.Edif. Alberto Lleras (LL),.LL_108,I,1400-1520,13
FISI-3472 OPTICA CUÁNTICA (TEORIA Y PRACTICA),74105,202510,.Edif. Alberto Lleras (LL),.LL_108,J,1400-1520,13
FISI-3515 MECÁNICA CUÁNTICA I,44909,202510,.Edif. Henry Yerly (O),.O_105,M,0800-0920,42
FISI-3515 MECÁNICA CUÁNTICA I,44909,202510,.Edif. Henry Yerly (O),.O_105,J,0800-0920,42
FISI-3515 MECÁNICA CUÁNTICA I,44909,202510,.Edif. Mario Laserna (ML),.ML_607,M,0800-0920,42
FISI-3515 MECÁNICA CUÁNTICA I,44909,202510,.Edif. Mario Laserna (ML),.ML_607,J,0800-0920,42
FISI-3520 MECANICA CUANTICA II,44910,202510,.Edif. Richard (R),.R_111,M,0930-1050,42
FISI-3520 MECANICA CUANTICA II,44910,202510,.Edif. Richard (R),.R_111,J,0930-1050,42
FISI-3540 FÍSICA ESTADÍSTICA,44911,202510,.Edif. Henry Yerly (O),.O_202,M,1230-1350,31
FISI-3540 FÍSICA ESTADÍSTICA,44911,202510,.Edif. Henry Yerly (O),.O_202,J,1230-1350,31
FISI-3630 SEMINARIO DE EDUCACIÓN EN CIENCIA,74106,202510,.Bloque IP,.IP_101,L,1300-1350,7
FISI-3632 ELECTROMAGNETISMO 2,44912,202510,.Edif. Henry Yerly (O),.O_205,I,0800-0920,33
FISI-3632 ELECTROMAGNETISMO 2,44912,202510,.Edif. Henry Yerly (O),.O_205,V,0800-0920,33
FISI-3650 RETO EMPRESARIAL. INTELIGENCIA ARTIFICIAL Y EMPRENDIMIENTO EN ENTORNOS EMPRESARIALES REALES,71137,202510,.Edif. Alberto Lleras (LL),.LL_303,L,0700-0850,9
FISI-3650 RETO EMPRESARIAL. INTELIGENCIA ARTIFICIAL Y EMPRENDIMIENTO EN ENTORNOS EMPRESARIALES REALES,71137,202510,.Edif. Henry Yerly (O),.O_404,I,0700-0850,9
FISI-3701 SEMINARIO MATERIA CONDENSADA,74107,202510,.Bloque IP,.IP_101,M,1400-1520,1
FISI-3703 SEMINARIO DE FISICA ESTADISTICA,74108,202510,.Bloque IP,.IP_101,I,1400-1520,1
FISI-3709 SEMINARIO DE NANOCIENCIA Y FENÓMENOS CUÁNTICOS,68454,202510,.Bloque IP,.IP_101,I,1200-1350,2
FISI-3760 FÍSICA DEL ESTADO SOLIDO,10927,202510,.Bloque C,.C_205,I,1100-1220,13
FISI-3760 FÍSICA DEL ESTADO SOLIDO,10927,202510,.Bloque C,.C_205,V,1100-1220,13
FISI-3882 TOPICOS EN BIOFISICA,74109,202510,.Edif. Mario Laserna (ML),.ML_604,I,1400-1520,19
FISI-3882 TOPICOS EN BIOFISICA,74109,202510,.Edif. Mario Laserna (ML),.ML_604,V,1400-1520,19
FISI-3901 SEMINARIO 1 ASTRONOMIA Y ASTROFISICA,74110,202510,.Bloque IP,.IP_101,J,1400-1520,1
FISI-3980 PROYECTO TEORICO COMPUTACIONAL,53495,202510,,,,,39
FISI-3985 PROYECTO EXPERIMENTAL,53496,202510,,,,,29
FISI-3999 PROYECTO FINAL,50344,202510,,,,,26
FISI-4051 LABORATORIO AVANZADO,14013,202510,.Bloque B,.B_301,J,1600-1950,7
FISI-4065 RELATIVIDAD GENERAL,74116,202510,.Edif. Mario Laserna (ML),.ML_514,M,1530-1650,12
FISI-4065 RELATIVIDAD GENERAL,74116,202510,.Edif. Mario Laserna (ML),.ML_514,V,1530-1650,12
FISI-4098 TRABAJO DE GRADO (1) (PENSUM ANTIGUO 44 CR.),11083,202510,,,,,1
FISI-4099 TRABAJO DE GRADO (2) (PENSUM ANTIGUO 44 CR.),11084,202510,,,,,2
FISI-4120 INTRODUCTION TO CELESTIAL MECHANICS,74159,202510,.Edif. Mario Laserna (ML),.ML_604,M,1400-1520,12
FISI-4120 INTRODUCTION TO CELESTIAL MECHANICS,74159,202510,.centro cívico,.RGD_001,J,1400-1520,12
FISI-4120 INTRODUCTION TO CELESTIAL MECHANICS,74159,202510,.Bloque M,.M_100,J,1400-1520,12
FISI-4405 MECANICA ANALITICA,74121,202510,.Bloque C,.C_204,M,0700-0850,5
FISI-4405 MECANICA ANALITICA,74121,202510,.Bloque C,.C_204,J,0700-0850,5
FISI-4430 ELECTRODINAMICA,74122,202510,.Bloque C,.C_210,I,0900-1050,7
FISI-4430 ELECTRODINAMICA,74122,202510,.Bloque C,.C_210,V,0900-1050,7
FISI-4472 OPTICA CUÁNTICA (TEORIA Y PRACTICA),71148,202510,.Edif. Alberto Lleras (LL),.LL_108,I,1400-1520,4
FISI-4472 OPTICA CUÁNTICA (TEORIA Y PRACTICA),71148,202510,.Edif. Alberto Lleras (LL),.LL_108,J,1400-1520,4
FISI-4701 SEMINARIO 1 MATERIA CONDENSADA,74125,202510,.Bloque IP,.IP_101,M,1400-1520,1
FISI-4801 SEMINARIO 1 DE BIOFISICA,74129,202510,.Bloque C,.C_204,L,1400-1650,1
FISI-4882 TOPICOS AVANZADOS EN BIOFISICA,74130,202510,.Edif. Mario Laserna (ML),.ML_604,I,1400-1520,12
FISI-4882 TOPICOS AVANZADOS EN BIOFISICA,74130,202510,.Edif. Mario Laserna (ML),.ML_604,V,1400-1520,12
FISI-4901 SEMINARIO 1 ASTRONOMIA Y ASTROFISICA,74131,202510,.Bloque IP,.IP_101,J,1400-1520,1
FISI-4961 CURSO TUTORIAL I,74134,202510,,,,,1
FISI-4985 TRABAJO DE GRADO 1 (PENSUM REFORMADO 35 CR.),74155,202510,,,,,8
FISI-4986 TRABAJO DE GRADO 2 (PENSUM REFORMADO 35 CR.),74156,202510,,,,,2
FISI-4987 TRABAJO DE GRADO 3 (PENSUM REFORMADO 35 CR.),74157,202510,,,,,1
FISI-6113 SEMINARIO AVANZADO 3,71161,202510,,,,,1
FISI-6114 SEMINARIO AVANZADO 4,74136,202510,,,,,1
FISI-6201 INVESTIGACION 1,74142,202510,,,,,1
FISI-6962 CURSO DIRIGIDO II,74143,202510,,,,,1
FISI-6970 EXAMEN DE CONOCIMIENTOS,12038,202510,,,,,2
FISI-6972 EXAMEN DE CANDIDATURA,74144,202510,,,,,1
FISI-6973 PASANTIA II,74145,202510,,,,,1
FISI-6982 TESIS II (12 CRED.),58178,202510,,,,,2
FISI-6983 TESIS III (12 CRED.),63344,202510,,,,,1
FISI-6984 TESIS IV (8 CRED.),69324,202510,,,,,3
FISI-6984 TESIS IV (12 CRED.),58182,202510,,,,,1
FISI-6985 TESIS V (8 CRED.),67633,202510,,,,,1
FISI-6985 TESIS V (12 CRED.),72231,202510,,,,,1
FISI-6986 TESIS VI (8 CRED.),71174,202510,,,,,3
FISI-6990 SUSTENTACIÓN DE TESIS,47034,202510,,,,,1
GEOC-1002 GEOCIENCIAS,14987,202510,.Centro del Japón (CJ),.CJ_001,M,0630-0750,70
GEOC-1002 GEOCIENCIAS,14987,202510,.Centro del Japón (CJ),.CJ_001,J,0630-0750,70
GEOC-1002 GEOCIENCIAS,14989,202510,.centro cívico,.RGD_004,M,0800-0920,77
GEOC-1002 GEOCIENCIAS,14989,202510,.centro cívico,.RGD_004,J,0800-0920,77
GEOC-1002 GEOCIENCIAS,15011,202510,.centro cívico,.RGD_106-7,M,0930-1050,78
GEOC-1002 GEOCIENCIAS,15011,202510,.centro cívico,.RGD_106-7,J,0930-1050,78
GEOC-1002 GEOCIENCIAS,15012,202510,.centro cívico,.RGD_04,M,1100-1220,97
GEOC-1002 GEOCIENCIAS,15012,202510,.centro cívico,.RGD_04,J,1100-1220,97
GEOC-1002 GEOCIENCIAS,15013,202510,.centro cívico,.RGD_004,M,1530-1650,63
GEOC-1002 GEOCIENCIAS,15013,202510,.centro cívico,.RGD_004,J,1530-1650,63
GEOC-1002 GEOCIENCIAS,60571,202510,.centro cívico,.RGD_004,I,0800-0920,74
GEOC-1002 GEOCIENCIAS,60571,202510,.centro cívico,.RGD_004,V,0800-0920,74
GEOC-1002 GEOCIENCIAS,63467,202510,.centro cívico,.RGD_004,I,0930-1050,79
GEOC-1002 GEOCIENCIAS,63467,202510,.centro cívico,.RGD_004,V,0930-1050,79
GEOC-1002 GEOCIENCIAS,66567,202510,.centro cívico,.RGD_04,I,1100-1220,88
GEOC-1002 GEOCIENCIAS,66567,202510,.centro cívico,.RGD_04,V,1100-1220,88
GEOC-1002 GEOCIENCIAS,70304,202510,.centro cívico,.RGD_04,I,1400-1520,68
GEOC-1002 GEOCIENCIAS,70304,202510,.centro cívico,.RGD_04,V,1400-1520,68
GEOC-1006 PROCESOS EXÓGENOS (CICLO 1 DE 8 SEMANAS),50380,202510,.Edif. Aulas,.AU_206,I,1200-1350,16
GEOC-1006 PROCESOS EXÓGENOS (CICLO 1 DE 8 SEMANAS),50380,202510,.Edif. Aulas,.AU_206,V,1200-1350,16
GEOC-1007 PROCESOS ENDÓGENOS (CICLO 2 DE 8 SEMANAS),50381,202510,.Edif. Aulas,.AU_103-4,I,1200-1350,16
GEOC-1007 PROCESOS ENDÓGENOS (CICLO 2 DE 8 SEMANAS),50381,202510,.Edif. Aulas,.AU_103-4,V,1200-1350,16
GEOC-2003 ESTRATIGRAFIA Y SEDIMENTOLOGÍA (CICLO 1 DE 8 SEMANAS),53531,202510,.Edif. Alberto Lleras (LL),.LL_104,M,1200-1350,15
GEOC-2003 ESTRATIGRAFIA Y SEDIMENTOLOGÍA (CICLO 1 DE 8 SEMANAS),53531,202510,.Edif. Alberto Lleras (LL),.LL_104,J,1200-1350,15
GEOC-2101 MINERALES (CICLO 1 DE 8 SEMANAS),53532,202510,.Bloque Z,.Z_118,I,1400-1550,13
GEOC-2101 MINERALES (CICLO 1 DE 8 SEMANAS),53532,202510,.Bloque Z,.Z_118,V,1400-1550,13
GEOC-2104 GEOQUIMICA DE ALTA TEMPERATURA (CICLO 1 DE 8 SEMANAS),50383,202510,.Edif. Mario Laserna (ML),.ML_511,I,1200-1350,12
GEOC-2104 GEOQUIMICA DE ALTA TEMPERATURA (CICLO 1 DE 8 SEMANAS),50383,202510,.Edif. Mario Laserna (ML),.ML_511,V,1200-1350,12
GEOC-2202 PALEONTOLOGÍA (CICLO 2 DE 8 SEMANAS),53533,202510,.Edif. Alberto Lleras (LL),.LL_104,M,1200-1350,13
GEOC-2202 PALEONTOLOGÍA (CICLO 2 DE 8 SEMANAS),53533,202510,.Edif. Alberto Lleras (LL),.LL_104,J,1200-1350,13
GEOC-2305 GEOQUIMICA AMBIENTAL (CICLO 2 DE 8 SEMANAS),50384,202510,.Edif. Henry Yerly (O),.O_301,I,1200-1350,16
GEOC-2305 GEOQUIMICA AMBIENTAL (CICLO 2 DE 8 SEMANAS),50384,202510,.Edif. Henry Yerly (O),.O_301,V,1200-1350,16
GEOC-2900 HERRAMIENTAS PRÁCTICAS 2,56882,202510,.Edif. Carlos Pacheco Devia(W),.W_201A,M,1600-1750,13
GEOC-3003 GEOLOGÍA ESTRUCTURAL Y TECTÓNICA (CICLO 1 DE 8 SEMANAS),56885,202510,.Edif. Alberto Lleras (LL),.LL_105,I,1400-1550,6
GEOC-3003 GEOLOGÍA ESTRUCTURAL Y TECTÓNICA (CICLO 1 DE 8 SEMANAS),56885,202510,.Edif. Alberto Lleras (LL),.LL_105,V,1400-1550,6
GEOC-3004 AMBIENTES Y PROCESOS SEDIMENTARIOS (CICLO 2 DE 8 SEMANAS),74161,202510,.Edif. Aulas,.AU_306,M,1200-1350,7
GEOC-3004 AMBIENTES Y PROCESOS SEDIMENTARIOS (CICLO 2 DE 8 SEMANAS),74161,202510,.Edif. Aulas,.AU_306,J,1200-1350,7
GEOC-3015 ADVANCED TECTONICS (CICLO 2 DE 8 SEMANAS),74162,202510,.Edif. Enrique Cavelier(S1),.S1_202,I,0900-1050,15
GEOC-3015 ADVANCED TECTONICS (CICLO 2 DE 8 SEMANAS),74162,202510,.Edif. Enrique Cavelier(S1),.S1_202,V,0900-1050,15
GEOC-3100 ISOTOPE GEOCHEMISTRY (CICLO 1 DE 8 SEMANAS),74164,202510,.Edif. Mario Laserna (ML),.ML_614,I,1600-1750,7
GEOC-3100 ISOTOPE GEOCHEMISTRY (CICLO 1 DE 8 SEMANAS),74164,202510,.Edif. Mario Laserna (ML),.ML_614,V,1600-1750,7
GEOC-3105 PETROLOGÍA (CICLO 2 DE 8 SEMANAS),56884,202510,.Bloque Z,.Z_118,I,1400-1550,6
GEOC-3105 PETROLOGÍA (CICLO 2 DE 8 SEMANAS),56884,202510,.Bloque Z,.Z_118,V,1400-1550,6
GEOC-3405 GEOFÍSICA DE EXPLORACIÓN (CICLO 1 DE 8 SEMANAS),56888,202510,.Edif. Mario Laserna (ML),.ML_603,M,1400-1550,3
GEOC-3405 GEOFÍSICA DE EXPLORACIÓN (CICLO 1 DE 8 SEMANAS),56888,202510,.Edif. Mario Laserna (ML),.ML_603,J,1400-1550,3
GEOC-3405 GEOFÍSICA DE EXPLORACIÓN (CICLO 1 DE 8 SEMANAS),56888,202510,.Edif. Alberto Lleras (LL),.LL_104,M,1400-1550,3
GEOC-3405 GEOFÍSICA DE EXPLORACIÓN (CICLO 1 DE 8 SEMANAS),56888,202510,.Bloque C,.C_107,J,1400-1550,3
GEOC-3503 SISTEMA GLOBAL DE NAVEGACIÓN SATELITAL (CICLO 1 DE 8 SEMANAS),57031,202510,.Bloque Z,.Z_205,M,0700-0850,6
GEOC-3503 SISTEMA GLOBAL DE NAVEGACIÓN SATELITAL (CICLO 1 DE 8 SEMANAS),57031,202510,.Bloque Z,.Z_205,J,0700-0850,6
GEOC-3504 SENSORES REMOTOS (CICLO 2 DE 8 SEMANAS),56886,202510,.Bloque Z,.Z_205,M,0700-0850,8
GEOC-3504 SENSORES REMOTOS (CICLO 2 DE 8 SEMANAS),56886,202510,.Bloque Z,.Z_205,J,0700-0850,8
GEOC-3603 MECÁNICA DEL CONTINUO (CICLO 2 DE 8 SEMANAS),56887,202510,.Edif. Henry Yerly (O),.O_303,M,1400-1550,3
GEOC-3603 MECÁNICA DEL CONTINUO (CICLO 2 DE 8 SEMANAS),56887,202510,.Edif. Henry Yerly (O),.O_303,J,1400-1550,3
GEOC-3604 SISMOLOGÍA (CICLO 1 DE 8 SEMANAS),62644,202510,.Bloque Z,.Z_205,M,0900-1050,9
GEOC-3604 SISMOLOGÍA (CICLO 1 DE 8 SEMANAS),62644,202510,.Bloque Z,.Z_205,J,0900-1050,9
GEOC-3605 SÍSMICA (CICLO 2 DE 8 SEMANAS),62645,202510,.Bloque Z,.Z_205,M,0900-1050,11
GEOC-3605 SÍSMICA (CICLO 2 DE 8 SEMANAS),62645,202510,.Bloque Z,.Z_205,J,0900-1050,11
GEOC-3606 GEODINÁMICA,62646,202510,.Bloque Z,.Z_205,I,1200-1350,15
GEOC-3900 HERRAMIENTAS PRÁCTICAS 4,62647,202510,.Bloque Z,.Z_205,V,1200-1350,12
GEOC-3910 GEOCÓMPUTO (CICLO 1 DE 8 SEMANAS),73028,202510,.Bloque Z,.Z_205,I,1700-1850,2
GEOC-3910 GEOCÓMPUTO (CICLO 1 DE 8 SEMANAS),73028,202510,.Bloque Z,.Z_205,V,1700-1850,2
GEST-4046 TALLER: DESARROLLO DE HABILIDADES (CICLO 2 DE 8 SEMANAS),74166,202510,.Edif. J.M.Santodomingo (SD),.SD_201-2,I,1800-2050,13
GEST-4046 TALLER: DESARROLLO DE HABILIDADES (CICLO 2 DE 8 SEMANAS),75209,202510,.Edif. J.M.Santodomingo (SD),.SD_703,M,1800-2050,10
GEST-4046 TALLER: DESARROLLO DE HABILIDADES (CICLO 2 DE 8 SEMANAS),75209,202510,.Edif. J.M.Santodomingo (SD),.SD_201-2,L,1800-2050,10
GEST-4048 PROYECTO APLICADO 1 (CICLO 1 DE 8 SEMANAS),70517,202510,.Edif. J.M.Santodomingo (SD),.SD_201-2,J,1800-2050,10
GEST-4052 MARCA PERSONAL (CICLO 1 DE 8 SEMANAS),74167,202510,.Edif. J.M.Santodomingo (SD),.SD_804,I,1800-2050,51
GEST-4052 MARCA PERSONAL (CICLO 1 DE 8 SEMANAS),74167,202510,.VIRTUAL,.VIRT,I,1800-2050,51
GEST-4052 MARCA PERSONAL (CICLO 1 DE 8 SEMANAS),74167,202510,.Edif. J.M.Santodomingo (SD),.SD_804,I,1800-2050,51
GEST-4052 MARCA PERSONAL (CICLO 1 DE 8 SEMANAS),74167,202510,.VIRTUAL,.VIRT,I,1800-2050,51
GEST-4052 MARCA PERSONAL (CICLO 1 DE 8 SEMANAS),74167,202510,.Edif. J.M.Santodomingo (SD),.SD_804,I,1800-2050,51
GEST-4052 MARCA PERSONAL (CICLO 1 DE 8 SEMANAS),74167,202510,.VIRTUAL,.VIRT,I,1800-2050,51
GEST-4052 MARCA PERSONAL (CICLO 1 DE 8 SEMANAS),74167,202510,.Edif. J.M.Santodomingo (SD),.SD_804,I,1800-2050,51
GEST-4052 MARCA PERSONAL (CICLO 1 DE 8 SEMANAS),74167,202510,.VIRTUAL,.VIRT,I,1800-2050,51
GEST-4053 TALLER DE NEGOCIACIÓN (CICLO 2 DE 8 SEMANAS),74168,202510,.Edif. J.M.Santodomingo (SD),.SD_201-2,I,1800-2050,16
GEST-4053 TALLER DE NEGOCIACIÓN (CICLO 2 DE 8 SEMANAS),75211,202510,.Edif. J.M.Santodomingo (SD),.SD_201-2,L,1800-2050,11
GLOB-1001 INTRODUCCIÓN ESTUDIOS GLOBALES,70520,202510,.Edif. Henry Yerly (O),.O_103,L,1230-1350,70
