Curso,NRC,Edificio,Días,Inscritos,Rango de Horas,Index,_6
"CBCC-1177 COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 2 DE 8 SEMANAS)",33748,O,I,50,"(15.5, 16.0)",962.0,"(14, 16)"
CBPC-1182 CIBORGS/POSTHUMANOS: TEJIDOS EN CIENCIA Y TECNOLOGÍA (CICLO 1 DE 8 SEMANAS),71962,O,I,46,"(14.0, 14.5)",963.0,"(14, 16)"
CBPC-1182 CIBORGS/POSTHUMANOS: TEJIDOS EN CIENCIA Y TECNOLOGÍA (CICLO 1 DE 8 SEMANAS),71962,O,I,46,"(14.5, 15.0)",963.0,"(14, 16)"
CBPC-1182 CIBORGS/POSTHUMANOS: TEJIDOS EN CIENCIA Y TECNOLOGÍA (CICLO 1 DE 8 SEMANAS),71962,O,I,46,"(15.0, 15.5)",963.0,"(14, 16)"
CBPC-1182 CIBORGS/POSTHUMANOS: TEJIDOS EN CIENCIA Y TECNOLOGÍA (CICLO 1 DE 8 SEMANAS),71962,O,I,46,"(15.5, 16.0)",963.0,"(14, 16)"
HART-1141 VANGUARDIAS ARTÍSTICAS Y CINE (HISTORIA DEL CINE) (CICLO 2 DE 8 SEMANAS),71197,O,I,47,"(14.0, 14.5)",964.0,"(14, 16)"
HART-1141 VANGUARDIAS ARTÍSTICAS Y CINE (HISTORIA DEL CINE) (CICLO 2 DE 8 SEMANAS),71197,O,I,47,"(14.5, 15.0)",964.0,"(14, 16)"
HART-1141 VANGUARDIAS ARTÍSTICAS Y CINE (HISTORIA DEL CINE) (CICLO 2 DE 8 SEMANAS),71197,O,I,47,"(15.0, 15.5)",964.0,"(14, 16)"
HART-1141 VANGUARDIAS ARTÍSTICAS Y CINE (HISTORIA DEL CINE) (CICLO 2 DE 8 SEMANAS),71197,O,I,47,"(15.5, 16.0)",964.0,"(14, 16)"
MATE-3113 COMBINATORIA ALGEBRÁICA,71438,O,I,5,"(14.0, 14.5)",965.0,"(14, 16)"
MATE-3113 COMBINATORIA ALGEBRÁICA,71438,O,I,5,"(14.5, 15.0)",965.0,"(14, 16)"
MATE-3113 COMBINATORIA ALGEBRÁICA,71438,O,I,5,"(15.0, 15.5)",965.0,"(14, 16)"
MATE-3113 COMBINATORIA ALGEBRÁICA,71438,O,I,5,"(15.5, 16.0)",965.0,"(14, 16)"
MATE-4113 COMBINATORIA ALGEBRÁICA,71451,O,I,3,"(14.0, 14.5)",966.0,"(14, 16)"
MATE-4113 COMBINATORIA ALGEBRÁICA,71451,O,I,3,"(14.5, 15.0)",966.0,"(14, 16)"
MATE-4113 COMBINATORIA ALGEBRÁICA,71451,O,I,3,"(15.0, 15.5)",966.0,"(14, 16)"
MATE-4113 COMBINATORIA ALGEBRÁICA,71451,O,I,3,"(15.5, 16.0)",966.0,"(14, 16)"
ADMI-2801 LA GESTION DE LO PUBLICO,13011,O,I,36,"(15.0, 15.5)",967.0,"(15, 17)"
ADMI-2801 LA GESTION DE LO PUBLICO,13011,O,I,36,"(15.5, 16.0)",967.0,"(15, 17)"
ADMI-2801 LA GESTION DE LO PUBLICO,13011,O,I,36,"(16.0, 16.5)",967.0,"(15, 17)"
ADMI-2801 LA GESTION DE LO PUBLICO,13011,O,I,36,"(16.5, 17.0)",967.0,"(15, 17)"
ADMI-2801 LA GESTION DE LO PUBLICO,72808,O,I,42,"(15.0, 15.5)",968.0,"(15, 17)"
ADMI-2801 LA GESTION DE LO PUBLICO,72808,O,I,42,"(15.5, 16.0)",968.0,"(15, 17)"
ADMI-2801 LA GESTION DE LO PUBLICO,72808,O,I,42,"(16.0, 16.5)",968.0,"(15, 17)"
ADMI-2801 LA GESTION DE LO PUBLICO,72808,O,I,42,"(16.5, 17.0)",968.0,"(15, 17)"
ECON-4690 INTELIGENCIA ECONÓMICA,70476,O,I,36,"(15.0, 15.5)",969.0,"(15, 17)"
ECON-4690 INTELIGENCIA ECONÓMICA,70476,O,I,36,"(15.5, 16.0)",969.0,"(15, 17)"
ECON-4690 INTELIGENCIA ECONÓMICA,70476,O,I,36,"(16.0, 16.5)",969.0,"(15, 17)"
ECON-4690 INTELIGENCIA ECONÓMICA,70476,O,I,36,"(16.5, 17.0)",969.0,"(15, 17)"
IMEC-3461 PROCESOS DE MANUFACTURA INDUSTRIAL,72694,O,I,44,"(15.0, 15.5)",970.0,"(15, 17)"
IMEC-3461 PROCESOS DE MANUFACTURA INDUSTRIAL,72694,O,I,44,"(15.5, 16.0)",970.0,"(15, 17)"
IMEC-3461 PROCESOS DE MANUFACTURA INDUSTRIAL,72694,O,I,44,"(16.0, 16.5)",970.0,"(15, 17)"
IMEC-3461 PROCESOS DE MANUFACTURA INDUSTRIAL,72694,O,I,44,"(16.5, 17.0)",970.0,"(15, 17)"
"LENG-2602 FINLANDIA: LENGUAS, MINORÍAS Y NACIÓN",73512,O,I,20,"(15.0, 15.5)",971.0,"(15, 17)"
"LENG-2602 FINLANDIA: LENGUAS, MINORÍAS Y NACIÓN",73512,O,I,20,"(15.5, 16.0)",971.0,"(15, 17)"
"LENG-2602 FINLANDIA: LENGUAS, MINORÍAS Y NACIÓN",73512,O,I,20,"(16.0, 16.5)",971.0,"(15, 17)"
"LENG-2602 FINLANDIA: LENGUAS, MINORÍAS Y NACIÓN",73512,O,I,20,"(16.5, 17.0)",971.0,"(15, 17)"
MATE-1201 PRECÁLCULO,72800,O,I,33,"(15.0, 15.5)",972.0,"(15, 17)"
MATE-1201 PRECÁLCULO,72800,O,I,33,"(15.5, 16.0)",972.0,"(15, 17)"
MATE-1201 PRECÁLCULO,72800,O,I,33,"(16.0, 16.5)",972.0,"(15, 17)"
MATE-1201 PRECÁLCULO,72800,O,I,33,"(16.5, 17.0)",972.0,"(15, 17)"
MATE-1201 PRECÁLCULO,72803,O,I,32,"(15.0, 15.5)",973.0,"(15, 17)"
MATE-1201 PRECÁLCULO,72803,O,I,32,"(15.5, 16.0)",973.0,"(15, 17)"
MATE-1201 PRECÁLCULO,72803,O,I,32,"(16.0, 16.5)",973.0,"(15, 17)"
MATE-1201 PRECÁLCULO,72803,O,I,32,"(16.5, 17.0)",973.0,"(15, 17)"
MATE-1201 PRECÁLCULO,72804,O,I,32,"(15.0, 15.5)",974.0,"(15, 17)"
MATE-1201 PRECÁLCULO,72804,O,I,32,"(15.5, 16.0)",974.0,"(15, 17)"
MATE-1201 PRECÁLCULO,72804,O,I,32,"(16.0, 16.5)",974.0,"(15, 17)"
MATE-1201 PRECÁLCULO,72804,O,I,32,"(16.5, 17.0)",974.0,"(15, 17)"
MATE-1203 CÁLCULO DIFERENCIAL,73493,O,I,42,"(15.0, 15.5)",975.0,"(15, 17)"
MATE-1203 CÁLCULO DIFERENCIAL,73493,O,I,42,"(15.5, 16.0)",975.0,"(15, 17)"
MATE-1203 CÁLCULO DIFERENCIAL,73493,O,I,42,"(16.0, 16.5)",975.0,"(15, 17)"
MATE-1203 CÁLCULO DIFERENCIAL,73493,O,I,42,"(16.5, 17.0)",975.0,"(15, 17)"
MUSI-2370 FUNDAMENTOS DE ACÚSTICA Y PSICOACÚSTICA,68600,O,I,13,"(15.0, 15.5)",976.0,"(15, 17)"
MUSI-2370 FUNDAMENTOS DE ACÚSTICA Y PSICOACÚSTICA,68600,O,I,13,"(15.5, 16.0)",976.0,"(15, 17)"
MUSI-2370 FUNDAMENTOS DE ACÚSTICA Y PSICOACÚSTICA,68600,O,I,13,"(16.0, 16.5)",976.0,"(15, 17)"
MUSI-2370 FUNDAMENTOS DE ACÚSTICA Y PSICOACÚSTICA,68600,O,I,13,"(16.5, 17.0)",976.0,"(15, 17)"
PSIG-1201 FUNDAMENTOS DE PSICOBIOLOGÍA,65683,O,I,63,"(15.0, 15.5)",977.0,"(15, 17)"
PSIG-1201 FUNDAMENTOS DE PSICOBIOLOGÍA,65683,O,I,63,"(15.5, 16.0)",977.0,"(15, 17)"
PSIG-1201 FUNDAMENTOS DE PSICOBIOLOGÍA,65683,O,I,63,"(16.0, 16.5)",977.0,"(15, 17)"
PSIG-1201 FUNDAMENTOS DE PSICOBIOLOGÍA,65683,O,I,63,"(16.5, 17.0)",977.0,"(15, 17)"
ARQT-2303 ENTORNO CULTURAL (CICLO 2 DE 8 SEMANAS),52242,O,I,34,"(16.0, 16.5)",978.0,"(16, 18)"
ARQT-2303 ENTORNO CULTURAL (CICLO 2 DE 8 SEMANAS),52242,O,I,34,"(16.5, 17.0)",978.0,"(16, 18)"
ARQT-2303 ENTORNO CULTURAL (CICLO 2 DE 8 SEMANAS),52242,O,I,34,"(17.0, 17.5)",978.0,"(16, 18)"
ARQT-2303 ENTORNO CULTURAL (CICLO 2 DE 8 SEMANAS),52242,O,I,34,"(17.5, 18.0)",978.0,"(16, 18)"
"CBCC-1177 COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 1 DE 8 SEMANAS)",39680,O,I,35,"(16.0, 16.5)",979.0,"(16, 18)"
"CBCC-1177 COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 1 DE 8 SEMANAS)",39680,O,I,35,"(16.5, 17.0)",979.0,"(16, 18)"
"CBCC-1177 COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 1 DE 8 SEMANAS)",39680,O,I,35,"(17.0, 17.5)",979.0,"(16, 18)"
"CBCC-1177 COLOMBIA: ESPACIO, TIEMPO, DIFERENCIA (CICLO 1 DE 8 SEMANAS)",39680,O,I,35,"(17.5, 18.0)",979.0,"(16, 18)"
DISO-2212 SEMINARIO DOS: DISEÑO Y TERRITORIO (CICLO 1 DE 8 SEMANAS),58610,O,I,24,"(16.0, 16.5)",980.0,"(16, 18)"
DISO-2212 SEMINARIO DOS: DISEÑO Y TERRITORIO (CICLO 1 DE 8 SEMANAS),58610,O,I,24,"(16.5, 17.0)",980.0,"(16, 18)"
DISO-2212 SEMINARIO DOS: DISEÑO Y TERRITORIO (CICLO 1 DE 8 SEMANAS),58610,O,I,24,"(17.0, 17.5)",980.0,"(16, 18)"
DISO-2212 SEMINARIO DOS: DISEÑO Y TERRITORIO (CICLO 1 DE 8 SEMANAS),58610,O,I,24,"(17.5, 18.0)",980.0,"(16, 18)"
FILO-2160 SIGNIFICADO Y CONTEXTO (CICLO 1 DE 8 SEMANAS),70507,O,I,16,"(16.0, 16.5)",981.0,"(16, 18)"
FILO-2160 SIGNIFICADO Y CONTEXTO (CICLO 1 DE 8 SEMANAS),70507,O,I,16,"(16.5, 17.0)",981.0,"(16, 18)"
FILO-2160 SIGNIFICADO Y CONTEXTO (CICLO 1 DE 8 SEMANAS),70507,O,I,16,"(17.0, 17.5)",981.0,"(16, 18)"
FILO-2160 SIGNIFICADO Y CONTEXTO (CICLO 1 DE 8 SEMANAS),70507,O,I,16,"(17.5, 18.0)",981.0,"(16, 18)"
ISIS-1221 INTRODUCCIÓN A LA PROGRAMACIÓN,41913,O,I,20,"(17.0, 17.5)",982.0,"(17, 19)"
ISIS-1221 INTRODUCCIÓN A LA PROGRAMACIÓN,41913,O,I,20,"(17.5, 18.0)",982.0,"(17, 19)"
ISIS-1221 INTRODUCCIÓN A LA PROGRAMACIÓN,41913,O,I,20,"(18.0, 18.5)",982.0,"(17, 19)"
ISIS-1221 INTRODUCCIÓN A LA PROGRAMACIÓN,41913,O,I,20,"(18.5, 19.0)",982.0,"(17, 19)"
MATE-1201 PRECÁLCULO,72807,O,I,30,"(17.0, 17.5)",983.0,"(17, 19)"
MATE-1201 PRECÁLCULO,72807,O,I,30,"(17.5, 18.0)",983.0,"(17, 19)"
MATE-1201 PRECÁLCULO,72807,O,I,30,"(18.0, 18.5)",983.0,"(17, 19)"
MATE-1201 PRECÁLCULO,72807,O,I,30,"(18.5, 19.0)",983.0,"(17, 19)"
DERE-2201 OBLIGACIONES I,51404,O,I,22,"(17.0, 17.5)",984.0,"(17, 19)"
DERE-2201 OBLIGACIONES I,51404,O,I,22,"(17.5, 18.0)",984.0,"(17, 19)"
DERE-2201 OBLIGACIONES I,51404,O,I,22,"(18.0, 18.5)",984.0,"(17, 19)"
DERE-2201 OBLIGACIONES I,51404,O,I,22,"(18.5, 19.0)",984.0,"(17, 19)"
DERE-2203 PROCEDIMIENTOS,10058,O,I,38,"(17.0, 17.5)",985.0,"(17, 19)"
DERE-2203 PROCEDIMIENTOS,10058,O,I,38,"(17.5, 18.0)",985.0,"(17, 19)"
DERE-2203 PROCEDIMIENTOS,10058,O,I,38,"(18.0, 18.5)",985.0,"(17, 19)"
DERE-2203 PROCEDIMIENTOS,10058,O,I,38,"(18.5, 19.0)",985.0,"(17, 19)"
ADMI-1102 FUNDAMENTOS DE ADMINISTRACION Y GERENCIA (NO ADMINISTRADORES),25454,RGD,I,43,"(6.5, 7.0)",1078.0,"(6, 8)"
ADMI-1102 FUNDAMENTOS DE ADMINISTRACION Y GERENCIA (NO ADMINISTRADORES),25454,RGD,I,43,"(7.0, 7.5)",1078.0,"(6, 8)"
ADMI-1102 FUNDAMENTOS DE ADMINISTRACION Y GERENCIA (NO ADMINISTRADORES),25454,RGD,I,43,"(7.5, 8.0)",1078.0,"(6, 8)"
ADMI-2301 FUNDAMENTOS DE MERCADEO,64015,RGD,I,48,"(6.5, 7.0)",1079.0,"(6, 8)"
ADMI-2301 FUNDAMENTOS DE MERCADEO,64015,RGD,I,48,"(7.0, 7.5)",1079.0,"(6, 8)"
ADMI-2301 FUNDAMENTOS DE MERCADEO,64015,RGD,I,48,"(7.5, 8.0)",1079.0,"(6, 8)"
DERE-1201 DERECHO ROMANO,10259,RGD,I,16,"(6.5, 7.0)",1080.0,"(6, 8)"
DERE-1201 DERECHO ROMANO,10259,RGD,I,16,"(7.0, 7.5)",1080.0,"(6, 8)"
DERE-1201 DERECHO ROMANO,10259,RGD,I,16,"(7.5, 8.0)",1080.0,"(6, 8)"
DERE-2206 PROPIEDAD Y DERE REALES 3 SEM,10089,RGD,I,37,"(6.5, 7.0)",1081.0,"(6, 8)"
DERE-2206 PROPIEDAD Y DERE REALES 3 SEM,10089,RGD,I,37,"(7.0, 7.5)",1081.0,"(6, 8)"
DERE-2206 PROPIEDAD Y DERE REALES 3 SEM,10089,RGD,I,37,"(7.5, 8.0)",1081.0,"(6, 8)"
"DERE-3204 PROCESOS EJECUTIVOS, DECLARATIVOS Y ARBITRAL",64142,RGD,I,25,"(6.5, 7.0)",1082.0,"(6, 8)"
"DERE-3204 PROCESOS EJECUTIVOS, DECLARATIVOS Y ARBITRAL",64142,RGD,I,25,"(7.0, 7.5)",1082.0,"(6, 8)"
"DERE-3204 PROCESOS EJECUTIVOS, DECLARATIVOS Y ARBITRAL",64142,RGD,I,25,"(7.5, 8.0)",1082.0,"(6, 8)"
ECON-1701 CONTABILIDAD Y FINANZAS CORPORATIVAS,39371,RGD,I,57,"(6.5, 7.0)",1083.0,"(6, 8)"
ECON-1701 CONTABILIDAD Y FINANZAS CORPORATIVAS,39371,RGD,I,57,"(7.0, 7.5)",1083.0,"(6, 8)"
ECON-1701 CONTABILIDAD Y FINANZAS CORPORATIVAS,39371,RGD,I,57,"(7.5, 8.0)",1083.0,"(6, 8)"
IIND-2106 PROBABILIDAD Y ESTADÍSTICA I,38933,RGD,I,31,"(6.5, 7.0)",1084.0,"(6, 8)"
IIND-2106 PROBABILIDAD Y ESTADÍSTICA I,38933,RGD,I,31,"(7.0, 7.5)",1084.0,"(6, 8)"
IIND-2106 PROBABILIDAD Y ESTADÍSTICA I,38933,RGD,I,31,"(7.5, 8.0)",1084.0,"(6, 8)"
ISIS-1107 FUNDAMENTOS MATEMÁTICOS PARA COMPUTACIÓN,62730,RGD,I,25,"(6.5, 7.0)",1085.0,"(6, 8)"
ISIS-1107 FUNDAMENTOS MATEMÁTICOS PARA COMPUTACIÓN,62730,RGD,I,25,"(7.0, 7.5)",1085.0,"(6, 8)"
ISIS-1107 FUNDAMENTOS MATEMÁTICOS PARA COMPUTACIÓN,62730,RGD,I,25,"(7.5, 8.0)",1085.0,"(6, 8)"
ISIS-2603 DESARROLLO DE SW EN EQUIPO,36389,RGD,I,27,"(6.5, 7.0)",1086.0,"(6, 8)"
ISIS-2603 DESARROLLO DE SW EN EQUIPO,36389,RGD,I,27,"(7.0, 7.5)",1086.0,"(6, 8)"
ISIS-2603 DESARROLLO DE SW EN EQUIPO,36389,RGD,I,27,"(7.5, 8.0)",1086.0,"(6, 8)"
LENG-1151 ENGLISH 01 (CICLO 1 DE 8 SEMANAS),27894,RGD,I,19,"(6.5, 7.0)",1087.0,"(6, 8)"
LENG-1151 ENGLISH 01 (CICLO 1 DE 8 SEMANAS),27894,RGD,I,19,"(7.0, 7.5)",1087.0,"(6, 8)"
LENG-1151 ENGLISH 01 (CICLO 1 DE 8 SEMANAS),27894,RGD,I,19,"(7.5, 8.0)",1087.0,"(6, 8)"
GPUB-5601 MODULO INTRODUCTORIO,71193,RGD,I,21,"(6.5, 7.0)",1088.0,"(6, 9)"
GPUB-5601 MODULO INTRODUCTORIO,71193,RGD,I,21,"(7.0, 7.5)",1088.0,"(6, 9)"
GPUB-5601 MODULO INTRODUCTORIO,71193,RGD,I,21,"(7.5, 8.0)",1088.0,"(6, 9)"
GPUB-5601 MODULO INTRODUCTORIO,71193,RGD,I,21,"(8.0, 8.5)",1088.0,"(6, 9)"
GPUB-5601 MODULO INTRODUCTORIO,71193,RGD,I,21,"(8.5, 9.0)",1088.0,"(6, 9)"
GPUB-5602 DERECHO POLITICO Y CONSTITUCIONAL,71194,RGD,I,21,"(6.5, 7.0)",1089.0,"(6, 9)"
GPUB-5602 DERECHO POLITICO Y CONSTITUCIONAL,71194,RGD,I,21,"(7.0, 7.5)",1089.0,"(6, 9)"
GPUB-5602 DERECHO POLITICO Y CONSTITUCIONAL,71194,RGD,I,21,"(7.5, 8.0)",1089.0,"(6, 9)"
GPUB-5602 DERECHO POLITICO Y CONSTITUCIONAL,71194,RGD,I,21,"(8.0, 8.5)",1089.0,"(6, 9)"
GPUB-5602 DERECHO POLITICO Y CONSTITUCIONAL,71194,RGD,I,21,"(8.5, 9.0)",1089.0,"(6, 9)"
GPUB-5603 DERECHO ECONOMICO,71195,RGD,I,21,"(6.5, 7.0)",1090.0,"(6, 9)"
GPUB-5603 DERECHO ECONOMICO,71195,RGD,I,21,"(7.0, 7.5)",1090.0,"(6, 9)"
GPUB-5603 DERECHO ECONOMICO,71195,RGD,I,21,"(7.5, 8.0)",1090.0,"(6, 9)"
GPUB-5603 DERECHO ECONOMICO,71195,RGD,I,21,"(8.0, 8.5)",1090.0,"(6, 9)"
GPUB-5603 DERECHO ECONOMICO,71195,RGD,I,21,"(8.5, 9.0)",1090.0,"(6, 9)"
LEGI-5502 REGIMEN JURIDICO UNIFICADO,71362,RGD,I,21,"(6.5, 7.0)",1091.0,"(6, 9)"
LEGI-5502 REGIMEN JURIDICO UNIFICADO,71362,RGD,I,21,"(7.0, 7.5)",1091.0,"(6, 9)"
LEGI-5502 REGIMEN JURIDICO UNIFICADO,71362,RGD,I,21,"(7.5, 8.0)",1091.0,"(6, 9)"
LEGI-5502 REGIMEN JURIDICO UNIFICADO,71362,RGD,I,21,"(8.0, 8.5)",1091.0,"(6, 9)"
LEGI-5502 REGIMEN JURIDICO UNIFICADO,71362,RGD,I,21,"(8.5, 9.0)",1091.0,"(6, 9)"
LEGI-5504 MERCADO PUBLICO DE VALORES,71363,RGD,I,21,"(6.5, 7.0)",1092.0,"(6, 9)"
LEGI-5504 MERCADO PUBLICO DE VALORES,71363,RGD,I,21,"(7.0, 7.5)",1092.0,"(6, 9)"
LEGI-5504 MERCADO PUBLICO DE VALORES,71363,RGD,I,21,"(7.5, 8.0)",1092.0,"(6, 9)"
LEGI-5504 MERCADO PUBLICO DE VALORES,71363,RGD,I,21,"(8.0, 8.5)",1092.0,"(6, 9)"
LEGI-5504 MERCADO PUBLICO DE VALORES,71363,RGD,I,21,"(8.5, 9.0)",1092.0,"(6, 9)"
LEGI-5506 NIVELATORIO DE CONTABILIDAD FINANCIERA,71364,RGD,I,22,"(6.5, 7.0)",1093.0,"(6, 9)"
LEGI-5506 NIVELATORIO DE CONTABILIDAD FINANCIERA,71364,RGD,I,22,"(7.0, 7.5)",1093.0,"(6, 9)"
LEGI-5506 NIVELATORIO DE CONTABILIDAD FINANCIERA,71364,RGD,I,22,"(7.5, 8.0)",1093.0,"(6, 9)"
LEGI-5506 NIVELATORIO DE CONTABILIDAD FINANCIERA,71364,RGD,I,22,"(8.0, 8.5)",1093.0,"(6, 9)"
LEGI-5506 NIVELATORIO DE CONTABILIDAD FINANCIERA,71364,RGD,I,22,"(8.5, 9.0)",1093.0,"(6, 9)"
EGOB-4105 ANALISIS ECON. POLIT. PUBLICAS,42536,RGD,I,18,"(6.5, 7.0)",1094.0,"(6, 10)"
EGOB-4105 ANALISIS ECON. POLIT. PUBLICAS,42536,RGD,I,18,"(7.0, 7.5)",1094.0,"(6, 10)"
EGOB-4105 ANALISIS ECON. POLIT. PUBLICAS,42536,RGD,I,18,"(7.5, 8.0)",1094.0,"(6, 10)"
EGOB-4105 ANALISIS ECON. POLIT. PUBLICAS,42536,RGD,I,18,"(8.0, 8.5)",1094.0,"(6, 10)"
EGOB-4105 ANALISIS ECON. POLIT. PUBLICAS,42536,RGD,I,18,"(8.5, 9.0)",1094.0,"(6, 10)"
EGOB-4105 ANALISIS ECON. POLIT. PUBLICAS,42536,RGD,I,18,"(9.0, 9.5)",1094.0,"(6, 10)"
EGOB-4105 ANALISIS ECON. POLIT. PUBLICAS,42536,RGD,I,18,"(9.5, 10.0)",1094.0,"(6, 10)"
CBPC-1464 LA CIENCIA DEL SEXO: HISTORIAS SOBRE LA DIFERENCIA SEXUAL Y HUMANA (CICLO 1 DE 8 SEMANAS),70647,RGD,I,52,"(7.0, 7.5)",1095.0,"(7, 9)"
CBPC-1464 LA CIENCIA DEL SEXO: HISTORIAS SOBRE LA DIFERENCIA SEXUAL Y HUMANA (CICLO 1 DE 8 SEMANAS),70647,RGD,I,52,"(7.5, 8.0)",1095.0,"(7, 9)"
CBPC-1464 LA CIENCIA DEL SEXO: HISTORIAS SOBRE LA DIFERENCIA SEXUAL Y HUMANA (CICLO 1 DE 8 SEMANAS),70647,RGD,I,52,"(8.0, 8.5)",1095.0,"(7, 9)"
CBPC-1464 LA CIENCIA DEL SEXO: HISTORIAS SOBRE LA DIFERENCIA SEXUAL Y HUMANA (CICLO 1 DE 8 SEMANAS),70647,RGD,I,52,"(8.5, 9.0)",1095.0,"(7, 9)"
ESCR-1102 ESCRITURA UNIVERSITARIA II (CICLO 2 DE 8 SEMANAS),66095,RGD,I,23,"(7.0, 7.5)",1096.0,"(7, 9)"
ESCR-1102 ESCRITURA UNIVERSITARIA II (CICLO 2 DE 8 SEMANAS),66095,RGD,I,23,"(7.5, 8.0)",1096.0,"(7, 9)"
ESCR-1102 ESCRITURA UNIVERSITARIA II (CICLO 2 DE 8 SEMANAS),66095,RGD,I,23,"(8.0, 8.5)",1096.0,"(7, 9)"
ESCR-1102 ESCRITURA UNIVERSITARIA II (CICLO 2 DE 8 SEMANAS),66095,RGD,I,23,"(8.5, 9.0)",1096.0,"(7, 9)"
MATE-3527 OPTIMIZACION CONVEXA,71443,RGD,I,6,"(7.0, 7.5)",1097.0,"(7, 9)"
MATE-3527 OPTIMIZACION CONVEXA,71443,RGD,I,6,"(7.5, 8.0)",1097.0,"(7, 9)"
MATE-3527 OPTIMIZACION CONVEXA,71443,RGD,I,6,"(8.0, 8.5)",1097.0,"(7, 9)"
MATE-3527 OPTIMIZACION CONVEXA,71443,RGD,I,6,"(8.5, 9.0)",1097.0,"(7, 9)"
MATE-1105C ÁLGEBRA LINEAL 1,72253,RGD,I,9,"(8.0, 8.5)",1098.0,"(8, 9)"
MATE-1105C ÁLGEBRA LINEAL 1,72253,RGD,I,9,"(8.5, 9.0)",1098.0,"(8, 9)"
MATE-1203C CALCULO DIFERENCIAL COMPLEMENTARIA,72582,RGD,I,23,"(8.0, 8.5)",1099.0,"(8, 9)"
MATE-1203C CALCULO DIFERENCIAL COMPLEMENTARIA,72582,RGD,I,23,"(8.5, 9.0)",1099.0,"(8, 9)"
ADMI-1102 FUNDAMENTOS DE ADMINISTRACION Y GERENCIA (NO ADMINISTRADORES),11411,RGD,I,46,"(8.0, 8.5)",1100.0,"(8, 10)"
ADMI-1102 FUNDAMENTOS DE ADMINISTRACION Y GERENCIA (NO ADMINISTRADORES),11411,RGD,I,46,"(8.5, 9.0)",1100.0,"(8, 10)"
ADMI-1102 FUNDAMENTOS DE ADMINISTRACION Y GERENCIA (NO ADMINISTRADORES),11411,RGD,I,46,"(9.0, 9.5)",1100.0,"(8, 10)"
ADMI-1102 FUNDAMENTOS DE ADMINISTRACION Y GERENCIA (NO ADMINISTRADORES),11411,RGD,I,46,"(9.5, 10.0)",1100.0,"(8, 10)"
ADMI-1403 ANÁLISIS DE DATOS CON HOJAS DE CÁLCULO,69464,RGD,I,32,"(8.0, 8.5)",1101.0,"(8, 10)"
ADMI-1403 ANÁLISIS DE DATOS CON HOJAS DE CÁLCULO,69464,RGD,I,32,"(8.5, 9.0)",1101.0,"(8, 10)"
ADMI-1403 ANÁLISIS DE DATOS CON HOJAS DE CÁLCULO,69464,RGD,I,32,"(9.0, 9.5)",1101.0,"(8, 10)"
ADMI-1403 ANÁLISIS DE DATOS CON HOJAS DE CÁLCULO,69464,RGD,I,32,"(9.5, 10.0)",1101.0,"(8, 10)"
CISO-1405 ¿CÓMO SE CONOCE EN LAS CIENCIAS SOCIALES?,42402,RGD,I,68,"(8.0, 8.5)",1102.0,"(8, 10)"
CISO-1405 ¿CÓMO SE CONOCE EN LAS CIENCIAS SOCIALES?,42402,RGD,I,68,"(8.5, 9.0)",1102.0,"(8, 10)"
CISO-1405 ¿CÓMO SE CONOCE EN LAS CIENCIAS SOCIALES?,42402,RGD,I,68,"(9.0, 9.5)",1102.0,"(8, 10)"
CISO-1405 ¿CÓMO SE CONOCE EN LAS CIENCIAS SOCIALES?,42402,RGD,I,68,"(9.5, 10.0)",1102.0,"(8, 10)"
ECON-1105 CONVERSACIONES ENTRE ECONOMISTAS,55571,RGD,I,23,"(8.0, 8.5)",1103.0,"(8, 10)"
ECON-1105 CONVERSACIONES ENTRE ECONOMISTAS,55571,RGD,I,23,"(8.5, 9.0)",1103.0,"(8, 10)"
ECON-1105 CONVERSACIONES ENTRE ECONOMISTAS,55571,RGD,I,23,"(9.0, 9.5)",1103.0,"(8, 10)"
ECON-1105 CONVERSACIONES ENTRE ECONOMISTAS,55571,RGD,I,23,"(9.5, 10.0)",1103.0,"(8, 10)"
ECON-3520 HE2 MACRO DESDE LA BANCA CENTRAL,55460,RGD,I,26,"(8.0, 8.5)",1104.0,"(8, 10)"
ECON-3520 HE2 MACRO DESDE LA BANCA CENTRAL,55460,RGD,I,26,"(8.5, 9.0)",1104.0,"(8, 10)"
ECON-3520 HE2 MACRO DESDE LA BANCA CENTRAL,55460,RGD,I,26,"(9.0, 9.5)",1104.0,"(8, 10)"
ECON-3520 HE2 MACRO DESDE LA BANCA CENTRAL,55460,RGD,I,26,"(9.5, 10.0)",1104.0,"(8, 10)"
EDUC-1101 TEORIAS Y RETOS DEL APRENDIZAJE (TIPO E),32290,RGD,I,41,"(8.0, 8.5)",1105.0,"(8, 10)"
EDUC-1101 TEORIAS Y RETOS DEL APRENDIZAJE (TIPO E),32290,RGD,I,41,"(8.5, 9.0)",1105.0,"(8, 10)"
EDUC-1101 TEORIAS Y RETOS DEL APRENDIZAJE (TIPO E),32290,RGD,I,41,"(9.0, 9.5)",1105.0,"(8, 10)"
